gtdbId,K00368,K00370,K00376,K02567,K02575,K03385,K04561,K07234,K07673,K10535,K12266,K13771,K15864,K21563,K21564,contamination,completeness
GB_GCA_002279065.1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1.34,99.61
GB_GCA_002280395.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7,71.92
GB_GCA_002280615.1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1.9,74.39
GB_GCA_002280815.1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2.96,94.0
GB_GCA_002281875.1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2.71,95.48
GB_GCA_002282555.1,1,1,0,0,1,0,1,1,0,0,0,1,0,0,1,2.47,63.21
GB_GCA_002292815.1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2.04,97.53
GB_GCA_002292925.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,76.57
GB_GCA_002293005.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27,93.03
GB_GCA_002294185.1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.0,99.09
GB_GCA_002297645.1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1.43,89.14
GB_GCA_002298965.1,1,0,1,1,0,0,1,1,0,0,0,1,0,1,1,0.28,83.14
GB_GCA_002298975.1,1,1,1,0,1,0,1,1,1,0,1,1,0,1,0,0.92,99.94
GB_GCA_002299585.1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1.22,88.5
GB_GCA_002299915.1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0.35,92.26
GB_GCA_002304945.1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0.56,89.53
GB_GCA_002307145.1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1.58,85.4
GB_GCA_002307905.1,1,0,1,0,1,0,1,1,0,0,0,1,0,1,1,1.75,84.47
GB_GCA_002316345.1,1,0,1,1,0,0,1,1,0,0,0,1,0,0,1,2.13,90.47
GB_GCA_002319955.1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.74,94.96
GB_GCA_002325375.1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0.0,82.21
GB_GCA_002327585.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,54.96
GB_GCA_002328165.1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.65,95.16
GB_GCA_002328825.1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.73,86.23
GB_GCA_002329155.1,1,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0.86,99.3
GB_GCA_002331335.1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.78,93.12
GB_GCA_002331625.1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,2.78,87.32
GB_GCA_002333425.1,1,0,1,0,0,1,1,1,0,0,0,1,0,0,0,2.35,94.12
GB_GCA_002336725.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.74,87.4
GB_GCA_002336975.1,1,1,0,1,1,0,0,1,0,0,0,1,0,0,1,4.48,73.31
GB_GCA_002337125.1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.0,100.0
GB_GCA_002338655.1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.65,100.0
GB_GCA_002343185.1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.26,89.92
GB_GCA_002343335.1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.42,72.4
GB_GCA_002343455.1,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,2.52,90.38
GB_GCA_002343685.1,1,1,1,0,1,0,1,1,1,0,0,1,0,0,0,0.48,99.04
GB_GCA_002343775.1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1.09,87.73
GB_GCA_002344075.1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.01,96.99
GB_GCA_002344205.1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.68,91.2
GB_GCA_002344215.1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,4.42,99.24
GB_GCA_002344565.1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1.79,90.98
GB_GCA_002344785.1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.89,95.54
GB_GCA_002344965.1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4.92,85.79
GB_GCA_002345205.1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,2.08,95.74
GB_GCA_002345215.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,93.81
GB_GCA_002345545.1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.59,94.89
GB_GCA_002345575.1,1,0,1,1,0,0,1,1,0,0,1,0,1,1,0,1.09,99.59
GB_GCA_002346475.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.71,67.52
GB_GCA_002346545.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.94,81.88
GB_GCA_002346665.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3,97.34
GB_GCA_002347925.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17,88.15
GB_GCA_002352045.1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1.26,91.75
GB_GCA_002352385.1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,3.6,95.52
GB_GCA_002354335.1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.0,94.6
GB_GCA_002354555.1,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1.72,77.59
GB_GCA_002355935.1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0.66,68.54
GB_GCA_002356515.1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0.55,99.51
GB_GCA_002356635.1,1,1,1,0,1,0,1,1,0,0,0,1,0,1,1,0.1,99.09
GB_GCA_002358975.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36,84.01
GB_GCA_002359055.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.15,90.14
GB_GCA_002359215.1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0.54,100.0
GB_GCA_002359315.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.82,80.6
GB_GCA_002363955.1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0.63,65.08
GB_GCA_002364215.1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.19,96.61
GB_GCA_002375695.1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,98.17
GB_GCA_002376595.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,70.68
GB_GCA_002377905.1,1,1,0,0,1,0,1,1,1,0,0,1,0,0,0,0.55,99.58
GB_GCA_002380945.1,1,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0.92,95.52
GB_GCA_002381805.1,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0.0,99.1
GB_GCA_002381945.1,1,1,1,0,1,1,1,1,0,0,1,1,0,0,0,5.95,86.98
GB_GCA_002383285.1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0.18,74.56
GB_GCA_002383695.1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0.0,97.98
GB_GCA_002384855.1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,2.59,98.91
GB_GCA_002385225.1,1,1,0,0,1,0,1,1,1,0,0,1,0,0,0,0.35,99.93
GB_GCA_002385675.1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2.23,80.01
GB_GCA_002385985.1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,5.45,83.82
GB_GCA_002387005.1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.57,83.77
GB_GCA_002387735.1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1.44,93.69
GB_GCA_002388905.1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,2.11,92.73
GB_GCA_002389055.1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1.36,98.02
GB_GCA_002389665.1,1,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0.43,97.83
GB_GCA_002400365.1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,2.96,89.91
GB_GCA_002400445.1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,80.11
GB_GCA_002400495.2,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,5.17,76.21
GB_GCA_002400845.2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.74,97.79
GB_GCA_002400905.2,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.35,85.59
GB_GCA_002400985.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.71,60.51
GB_GCA_002401055.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,62.23
GB_GCA_002401365.1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.07,72.07
GB_GCA_002401385.1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,2.29,72.42
GB_GCA_002401635.1,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1.68,78.05
GB_GCA_002401855.1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.43,84.13
GB_GCA_002401945.1,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0.6,85.45
GB_GCA_002402005.2,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.87,68.26
GB_GCA_002402165.1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,90.32
GB_GCA_002402245.1,1,0,0,0,1,0,1,1,0,0,1,0,0,1,0,2.02,91.38
GB_GCA_002403995.1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,3.1,87.98
GB_GCA_002404155.1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,86.93
GB_GCA_002404375.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1,71.25
GB_GCA_002410555.1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1.88,76.79
GB_GCA_002412885.1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.08,96.42
GB_GCA_002412925.1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,6.55,94.55
GB_GCA_002413095.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.59,72.55
GB_GCA_002413305.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,62.93
GB_GCA_002413455.1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.52,85.68
GB_GCA_002414005.1,1,1,0,0,1,0,1,1,1,0,0,1,0,0,0,0.0,97.99
GB_GCA_002414845.1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1.09,92.82
GB_GCA_002415025.1,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1.51,87.4
GB_GCA_002415135.1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.47,100.0
GB_GCA_002415335.1,1,1,1,0,1,0,1,1,0,0,0,1,0,1,0,0.65,74.77
GB_GCA_002415785.1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,100.0
GB_GCA_002415895.1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1.82,84.01
GB_GCA_002418205.1,1,1,0,0,0,1,0,0,0,0,0,0,1,1,1,5.0,88.03
GB_GCA_002418215.1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,2.0,95.91
GB_GCA_002418265.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.28,99.15
GB_GCA_002420105.1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,3.64,90.3
GB_GCA_002420115.1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,3.86,94.09
GB_GCA_002421645.1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.37,58.05
GB_GCA_002421685.1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.49,99.01
GB_GCA_002421865.1,1,1,1,0,1,0,1,1,0,0,1,1,0,1,0,3.4,78.53
GB_GCA_002421995.1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1.08,81.72
GB_GCA_002422095.1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.12,91.89
GB_GCA_002422125.1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0.1,82.74
GB_GCA_002422225.1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.0,63.68
GB_GCA_002422395.1,1,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0.66,99.56
GB_GCA_002422605.1,1,0,1,0,0,1,1,1,0,0,0,1,1,1,0,1.79,89.43
GB_GCA_002422725.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.84,93.01
GB_GCA_002426015.1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.66,98.62
GB_GCA_002426755.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.74,99.34
GB_GCA_002426795.1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1.61,97.31
GB_GCA_002427815.1,1,1,0,0,1,1,1,1,1,0,0,1,0,1,0,0.7,97.48
GB_GCA_002428215.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.22,67.2
GB_GCA_002429165.1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1.31,92.81
GB_GCA_002429425.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,57.32
GB_GCA_002429455.1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0.93,80.27
GB_GCA_002432095.1,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1.37,90.87
GB_GCA_002433025.1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1.61,96.33
GB_GCA_002433065.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,71.93
GB_GCA_002433465.1,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1.97,81.49
GB_GCA_002434305.1,1,1,1,0,1,0,1,1,1,0,1,1,1,1,0,0.31,99.63
GB_GCA_002435325.1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1.82,82.23
GB_GCA_002435335.1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.51,89.21
GB_GCA_002436205.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.85,71.76
GB_GCA_002439285.1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2.69,90.93
GB_GCA_002440805.1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.94,80.92
GB_GCA_002440825.1,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,3.57,87.05
GB_GCA_002440885.1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1.61,71.84
GB_GCA_002440975.1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1.08,94.62
GB_GCA_002441135.1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0.86,79.31
GB_GCA_002441345.1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.54,88.41
GB_GCA_002441425.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,59.8
GB_GCA_002441445.1,1,1,0,0,1,0,1,1,0,0,1,1,0,1,1,2.73,74.37
GB_GCA_002450985.1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.85,84.91
GB_GCA_002453155.1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1.79,91.96
GB_GCA_002453355.1,1,1,0,0,1,0,1,1,1,0,0,1,0,0,0,0.69,99.22
GB_GCA_002454015.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,76.63
GB_GCA_002454045.1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.56,94.82
GB_GCA_002454195.1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,5.91,94.99
GB_GCA_002454505.1,1,1,0,0,1,0,1,1,1,0,0,1,0,1,0,1.77,91.28
GB_GCA_002454815.1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.65,100.0
GB_GCA_002455255.1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.09,91.94
GB_GCA_002455375.1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1.43,68.61
GB_GCA_002469545.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.71,73.53
GB_GCA_002469915.1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4.52,86.82
GB_GCA_002476905.1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2.94,93.91
GB_GCA_002477545.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.85,54.67
GB_GCA_002480495.1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,5.94,79.87
GB_GCA_002482705.1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,3.85,80.91
GB_GCA_002482975.1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4.99,95.54
GB_GCA_002483085.1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.55,98.63
GB_GCA_002483305.1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,1,1.95,94.7
GB_GCA_002483315.1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.09,92.58
GB_GCA_002492045.1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,96.69
GB_GCA_002507565.1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.81,92.09
GB_GCA_002559145.1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,4.13,98.29
GB_GCA_002632325.1,1,1,0,0,1,0,1,1,0,0,0,0,1,0,0,2.33,83.4
GB_GCA_002687015.1,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,4.52,85.68
GB_GCA_002694685.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,99.61
GB_GCA_002695005.1,1,0,0,1,0,0,1,1,0,0,0,1,0,0,1,1.02,99.68
GB_GCA_002696035.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.28,99.42
GB_GCA_002696735.1,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0.0,63.95
GB_GCA_002698945.1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.14,78.3
GB_GCA_002698995.1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0.56,99.44
GB_GCA_002699125.1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,7.58,96.97
GB_GCA_002699185.1,1,0,1,0,0,0,1,1,0,0,1,1,1,1,0,1.94,77.45
GB_GCA_002699585.1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.91,92.73
GB_GCA_002705055.1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1.08,95.16
GB_GCA_002705185.1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.42,76.87
GB_GCA_002706205.1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,2.23,81.19
GB_GCA_002706335.1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,2.51,99.19
GB_GCA_002706405.1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1.17,70.12
GB_GCA_002707605.1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0.0,51.65
GB_GCA_002708315.1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.81,79.57
GB_GCA_002709005.1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0.0,65.28
GB_GCA_002711735.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.71,81.86
GB_GCA_002715765.1,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0.0,100.0
GB_GCA_002717505.1,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1.85,79.63
GB_GCA_002721515.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.71,66.85
GB_GCA_002721545.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.58,84.29
GB_GCA_002722295.1,1,0,0,1,0,0,1,1,0,0,0,1,0,0,1,4.43,95.31
GB_GCA_002726235.1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.82,83.68
GB_GCA_002726335.1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,4.92,83.62
GB_GCA_002729885.1,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0.0,96.68
GB_GCA_002729955.1,1,0,0,0,1,0,1,1,0,0,0,1,0,1,0,2.52,98.79
GB_GCA_002730035.1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0.19,92.22
GB_GCA_002730485.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,73.71
GB_GCA_002730735.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,52.08
GB_GCA_002730855.1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.48,70.3
GB_GCA_002730875.1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0.0,97.11
GB_GCA_002731735.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3,86.1
GB_GCA_002731875.1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.22,90.05
GB_GCA_002731985.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.85,93.11
GB_GCA_002732845.1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0.86,72.73
GB_GCA_002733105.1,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0.53,84.51
GB_GCA_002733135.1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.01,84.54
GB_GCA_002733285.1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0.42,52.12
GB_GCA_002733335.1,1,1,1,0,1,0,1,1,1,0,0,0,0,1,0,1.44,90.99
GB_GCA_002733665.1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1.15,96.31
GB_GCA_002733715.2,1,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0.27,97.23
GB_GCA_002733915.1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.38,98.49
GB_GCA_002746415.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1,98.02
GB_GCA_002746425.1,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,7.03,97.59
GB_GCA_002746935.1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,2.46,86.39
GB_GCA_002746975.1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.69,98.12
GB_GCA_002747325.1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.15,73.04
GB_GCA_002748285.1,1,1,0,0,1,0,0,1,0,0,0,1,0,0,1,1.14,91.73
GB_GCA_002773335.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,83.91
GB_GCA_002781745.1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,2.03,97.75
GB_GCA_002783265.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.78,70.29
GB_GCA_002783405.1,1,0,1,0,0,0,1,1,0,0,0,0,0,1,1,4.7,90.6
GB_GCA_002786505.1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.85,87.84
GB_GCA_002787155.1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0.18,96.77
GB_GCA_002787235.1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,2.56,96.53
GB_GCA_002787455.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.51,88.52
GB_GCA_002787535.1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.84,86.39
GB_GCA_002787815.1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.56,97.18
GB_GCA_002791545.1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,5.04,77.87
GB_GCA_002791575.1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.84,98.74
GB_GCA_002794515.1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4.63,79.44
GB_GCA_002796025.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.98,82.45
GB_GCA_002796345.1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,93.28
GB_GCA_002796975.1,1,0,1,1,0,0,1,1,0,0,0,1,0,0,1,0.0,98.59
GB_GCA_002796985.1,1,1,1,0,1,0,1,1,1,0,1,0,0,1,1,1.35,99.65
GB_GCA_002796995.1,1,0,1,0,0,0,1,1,0,0,0,1,0,1,1,0.98,98.63
GB_GCA_002798175.1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1.32,99.76
GB_GCA_002816575.1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.5,70.96
GB_GCA_002837415.1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.51,99.49
GB_GCA_002839765.1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4.97,94.43
GB_GCA_002840055.1,1,1,0,0,1,0,1,1,1,0,0,0,0,1,0,2.87,77.22
GB_GCA_002840675.1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,3.96,87.43
GB_GCA_002840685.1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,5.33,99.09
GB_GCA_002841315.1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,97.98
GB_GCA_002842395.1,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1.06,96.52
GB_GCA_002842505.1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,3.14,96.48
GB_GCA_002842575.1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1.55,96.65
GB_GCA_002842755.1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1.34,96.77
GB_GCA_002843035.1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1.55,96.55
GB_GCA_002843155.1,1,1,0,0,1,0,1,1,0,0,0,0,1,1,0,0.04,99.6
GB_GCA_002847985.1,1,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0.23,99.94
GB_GCA_002862435.1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0.03,53.29
GB_GCA_002869845.2,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,2.78,92.22
GB_GCA_002869855.2,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2.73,93.07
GB_GCA_002869895.2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4.09,93.98
GB_GCA_002869925.2,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2.73,94.03
GB_GCA_002894305.1,1,1,1,0,1,0,1,1,1,0,1,0,1,1,1,5.07,95.9
GB_GCA_002898115.1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.0,71.28
GB_GCA_002898215.1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,93.73
GB_GCA_002898255.1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0.0,98.13
GB_GCA_002898715.1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3.96,93.73
GB_GCA_002898735.1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1.09,90.45
GB_GCA_002898855.1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4.02,86.06
GB_GCA_002898935.1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.93,66.13
GB_GCA_002898975.1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.93,90.82
